high_low,high_open,high_close,low_open,low_close,close_open,volume
0.6170000000000044,0.47800000000000864,0.5010000000000048,-0.1389999999999958,-0.11599999999999966,-0.022999999999996135,0.10889000000000001
0.5870000000000175,0.49100000000001387,0.3920000000000101,-0.09600000000000364,-0.1950000000000074,0.09900000000000375,0.12025999999999999
0.33100000000000307,0.14100000000000534,0.2600000000000051,-0.18999999999999773,-0.07099999999999795,-0.11899999999999977,0.08311
0.38700000000001467,0.3640000000000043,0.2530000000000001,-0.023000000000010346,-0.13400000000001455,0.1110000000000042,0.06783
0.19700000000000273,0.02200000000000557,0.10499999999998977,-0.17499999999999716,-0.09200000000001296,-0.0829999999999842,0.01991
0.4749999999999943,0.017000000000010118,0.34200000000001296,-0.4579999999999842,-0.13299999999998136,-0.32500000000000284,0.09043999999999999
0.2740000000000009,0.16199999999999193,0.054000000000002046,-0.11200000000000898,-0.21999999999999886,0.10799999999998988,0.06878
0.35999999999999943,0.355000000000004,0.0,-0.0049999999999954525,-0.35999999999999943,0.355000000000004,0.16422
0.34799999999998477,0.2670000000000101,0.06999999999999318,-0.08099999999997465,-0.2779999999999916,0.19700000000001694,0.14974
0.12299999999999045,0.011999999999986244,0.0069999999999765805,-0.1110000000000042,-0.11600000000001387,0.005000000000009663,0.09787
0.16899999999999693,0.15000000000000568,0.11899999999999977,-0.018999999999991246,-0.04999999999999716,0.03100000000000591,0.06957
0.26599999999999113,0.053999999999987836,0.06099999999999284,-0.2120000000000033,-0.2049999999999983,-0.007000000000005002,0.1897
0.17300000000001603,0.15300000000002,0.1640000000000157,-0.01999999999999602,-0.009000000000000341,-0.01099999999999568,0.09596
0.28299999999998704,0.07200000000000273,0.1529999999999916,-0.2109999999999843,-0.12999999999999545,-0.08099999999998886,0.16474
0.21999999999999886,0.16099999999998715,0.04199999999998738,-0.05900000000001171,-0.17800000000001148,0.11899999999999977,0.0732
0.37999999999999545,0.36599999999998545,0.001999999999995339,-0.014000000000010004,-0.3780000000000001,0.3639999999999901,0.0983
0.416000000000011,0.35700000000001353,0.054000000000002046,-0.0589999999999975,-0.362000000000009,0.3030000000000115,0.21736999999999998
0.48200000000001353,0.40900000000002024,0.27300000000001035,-0.07299999999999329,-0.20900000000000318,0.1360000000000099,0.42458
0.5180000000000007,0.5170000000000101,0.09600000000000364,-0.000999999999990564,-0.42199999999999704,0.4210000000000065,0.19845
0.3370000000000033,0.24099999999999966,0.15200000000000102,-0.09600000000000364,-0.18500000000000227,0.08899999999999864,0.24800999999999998
0.27899999999999636,0.09999999999999432,0.269999999999996,-0.17900000000000205,-0.009000000000000341,-0.1700000000000017,0.21971999999999997
0.2710000000000008,0.004000000000019099,0.20400000000000773,-0.2669999999999817,-0.06699999999999307,-0.19999999999998863,0.12462999999999999
0.24099999999999966,0.021000000000000796,0.1599999999999966,-0.21999999999999886,-0.08100000000000307,-0.1389999999999958,0.10128
0.3119999999999834,0.20699999999997942,0.1519999999999868,-0.10500000000000398,-0.1599999999999966,0.05499999999999261,0.17228
0.12099999999999511,0.103999999999985,0.05499999999999261,-0.017000000000010118,-0.0660000000000025,0.04899999999999238,0.08701
0.2190000000000083,0.04800000000000182,0.15399999999999636,-0.17100000000000648,-0.06500000000001194,-0.10599999999999454,0.17226
0.11199999999999477,0.05099999999998772,0.0519999999999925,-0.06100000000000705,-0.060000000000002274,-0.0010000000000047748,0.11832000000000001
0.35899999999999466,0.2909999999999968,0.19999999999998863,-0.06799999999999784,-0.15900000000000603,0.09100000000000819,0.14731
0.1220000000000141,0.10300000000000864,0.04899999999999238,-0.019000000000005457,-0.07300000000002171,0.05400000000001626,0.12516
0.27600000000001046,0.0010000000000047748,0.20900000000000318,-0.2750000000000057,-0.06700000000000728,-0.2079999999999984,0.11158
0.2739999999999867,0.20199999999998397,0.05299999999998306,-0.07200000000000273,-0.22100000000000364,0.1490000000000009,0.20835
0.21699999999998454,0.2079999999999984,0.006999999999990791,-0.00899999999998613,-0.20999999999999375,0.20100000000000762,0.12991
0.37000000000000455,0.20400000000000773,0.07200000000000273,-0.16599999999999682,-0.2980000000000018,0.132000000000005,0.16539
0.1659999999999826,0.0,0.04800000000000182,-0.1659999999999826,-0.11799999999998079,-0.04800000000000182,0.1647
0.2819999999999965,0.1560000000000059,0.21599999999999397,-0.12599999999999056,-0.0660000000000025,-0.05999999999998806,0.19535999999999998
0.32399999999999807,0.3059999999999974,0.07199999999998852,-0.018000000000000682,-0.25200000000000955,0.23400000000000887,0.16024000000000002
0.21700000000001296,0.0,0.1430000000000149,-0.21700000000001296,-0.07399999999999807,-0.1430000000000149,0.13363
0.22099999999997522,0.1599999999999966,0.07299999999999329,-0.06099999999997863,-0.14799999999998192,0.0870000000000033,0.17037
0.17199999999998283,0.051999999999978286,0.11099999999997578,-0.12000000000000455,-0.06100000000000705,-0.0589999999999975,0.08857999999999999
0.12199999999998568,0.01999999999999602,0.10899999999999466,-0.10199999999998965,-0.012999999999991019,-0.08899999999999864,0.07
0.08200000000000784,0.06399999999999295,0.01999999999999602,-0.018000000000014893,-0.06200000000001182,0.04399999999999693,0.05691
0.12300000000001887,0.056000000000011596,0.05400000000001626,-0.06700000000000728,-0.06900000000000261,0.001999999999995339,0.13868
0.07299999999999329,0.07299999999999329,0.0049999999999954525,0.0,-0.06799999999999784,0.06799999999999784,0.08645
0.21800000000000352,0.20199999999999818,0.0030000000000001137,-0.016000000000005343,-0.2150000000000034,0.19899999999999807,0.12326
